,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
10453,52.0,0.0564,0.6509999999999999,203427.0,0.868,0.268,A,0.282,-5.5360000000000005,minor,0.0506,121.017,0.962,jazz
36651,58.0,0.7040000000000001,0.6859999999999999,239293.0,0.467,0.00103,G,0.13,-9.712,major,0.0419,126.179,0.753,rock
26560,60.0,0.447,0.8109999999999999,125373.0,0.315,0.1989999999999999,F,0.118,-11.618,major,0.0812,139.993,0.3,rap
42461,33.0,0.992,0.22,177613.0,0.0578,0.307,E,0.12,-15.649,minor,0.0408,47.897,0.417,classical
10490,46.0,0.585,0.332,447000.0,0.285,0.28,A,0.0837,-13.385,minor,0.0307,99.765,0.0395,jazz
13727,53.0,0.436,0.8370000000000001,344627.0,0.649,0.0,F,0.0856,-7.36,minor,0.0529,84.25200000000001,0.875,jazz
23189,44.0,0.355,0.508,247973.0,0.594,0.0002279999999999,E,0.143,-7.067,major,0.0282,159.298,0.215,country
36315,57.0,0.000305,0.309,387147.0,0.767,0.151,C,0.0967,-9.676,major,0.033,97.944,0.413,rock
11354,41.0,0.432,0.76,113279.0,0.424,0.7120000000000001,B,0.0836,-6.768,minor,0.22,85.03200000000001,0.8320000000000001,jazz
9614,25.0,0.0167,0.626,218697.0,0.941,2.51e-05,D,0.1989999999999999,-2.26,major,0.255,93.021,0.34,anime
40563,26.0,0.872,0.261,729440.0,0.153,0.504,G,0.0937,-22.258000000000003,minor,0.0568,73.658,0.102,classical
203,67.0,0.0467,0.8240000000000001,210547.0,0.745,3.289999999999999e-05,B,0.198,-5.49,minor,0.0755,119.95296059529068,0.888,electronic
6958,40.0,0.00268,0.375,337467.0,0.6709999999999999,0.000159,C#,0.0507,-9.194,major,0.0577,200.034,0.216,anime
45402,46.0,0.357,0.747,152790.0,0.545,0.0,A#,0.114,-7.916,major,0.272,175.989,0.3379999999999999,hip-hop
16124,44.0,0.151,0.476,273520.0,0.8290000000000001,3.62e-06,A#,0.2339999999999999,-2.9560000000000004,major,0.0325,169.57,0.785,alternative
24224,35.0,0.537,0.556,243587.0,0.381,0.0,G#,0.108,-7.494,major,0.0298,99.281,0.153,country
5256,14.0,0.0436,0.265,193667.0,0.961,0.322,G#,0.0785,-2.929,major,0.131,119.539,0.258,anime
23691,48.0,0.3379999999999999,0.557,177333.0,0.4379999999999999,8.17e-06,A,0.136,-6.034,major,0.0268,119.95296059529068,0.45,country
21993,39.0,0.00261,0.514,293467.0,0.867,1.58e-06,F,0.0819999999999999,-5.611000000000001,major,0.0279,88.001,0.607,country
9074,26.0,0.928,0.8140000000000001,165800.0,0.2739999999999999,0.775,A#,0.107,-11.071,minor,0.0374,160.411,0.8490000000000001,anime
21919,48.0,0.129,0.659,223125.0,0.631,0.0,B,0.648,-7.343999999999999,major,0.0445,111.975,0.3289999999999999,country
20962,51.0,0.183,0.541,-1.0,0.545,0.0038299999999999,D,0.0527,-9.595,major,0.0409,77.383,0.705,country
32078,39.0,0.0908,0.546,137240.0,0.8640000000000001,0.00814,G,0.2769999999999999,-7.632000000000001,major,0.0393,145.65200000000002,0.863,blues
15349,63.0,0.0226,0.6659999999999999,191565.0,0.775,0.0,D,0.254,-5.457999999999999,minor,0.0979,144.998,0.59,alternative
37004,48.0,0.000913,0.457,225527.0,0.911,0.0,C,0.37,-5.52,major,0.075,119.95296059529068,0.5720000000000001,rock
1805,44.0,0.00117,0.7290000000000001,215161.0,0.6920000000000001,0.8540000000000001,F,0.174,-7.444,major,0.0561,128.097,0.123,electronic
19177,45.0,0.226,0.6729999999999999,242627.0,0.748,0.00134,B,0.146,-4.206,minor,0.0268,108.981,0.444,alternative
42142,0.0,0.969,0.253,543533.0,0.166,0.698,G#,0.2769999999999999,-21.901,major,0.0498,69.693,0.178,classical
42882,41.0,0.954,0.182,263533.0,0.0195,0.922,D,0.3,-30.831,major,0.0411,65.61399999999999,0.0364,classical
25374,69.0,0.152,0.726,202301.0,0.605,0.0,G,0.642,-5.002,major,0.296,139.233,0.36,rap
22431,39.0,0.0327,0.437,196613.0,0.688,0.0,C#,0.109,-5.947,major,0.0328,82.822,0.365,country
46128,55.0,0.127,0.921,166957.0,0.5670000000000001,0.0,A#,0.306,-7.911,minor,0.301,119.95296059529068,0.6409999999999999,hip-hop
2221,51.0,0.252,0.743,146972.0,0.494,0.00245,F,0.456,-9.303,major,0.129,92.944,0.412,electronic
11973,32.0,0.845,0.541,169880.0,0.59,0.0764,G,0.1989999999999999,-7.876,major,0.0996,119.95296059529068,0.8540000000000001,jazz
26676,75.0,0.114,0.711,252256.0,0.7390000000000001,0.0,G,0.226,-3.804,minor,0.129,136.91899999999998,0.43,rap
6997,48.0,0.0378,0.722,308467.0,0.884,0.0,E,0.2189999999999999,-3.593,minor,0.0656,103.962,0.647,anime
6606,16.0,0.992,0.5660000000000001,208235.0,0.0223,0.831,G,0.0838,-27.368,major,0.0582,130.745,0.2239999999999999,anime
11899,40.0,0.8,0.4629999999999999,202467.0,0.309,1.18e-05,D#,0.201,-8.701,minor,0.12,52.138000000000005,0.506,jazz
36823,65.0,0.8290000000000001,0.485,149613.0,0.38,0.0,D#,0.103,-11.773,major,0.034,92.933,0.531,rock
4102,36.0,0.382,0.7090000000000001,156553.0,0.5589999999999999,0.825,G#,0.107,-13.673,minor,0.0519,120.003,0.457,electronic
663,51.0,0.0358,0.384,181107.0,0.853,0.0,D,0.51,-5.412000000000001,minor,0.275,136.813,0.7490000000000001,electronic
45644,67.0,0.0226,0.856,170959.0,0.82,0.0,C#,0.168,-3.813,major,0.0962,146.009,0.723,hip-hop
22876,44.0,0.901,0.5670000000000001,230373.0,0.186,0.0,E,0.0972,-9.881,major,0.0269,76.984,0.422,country
16028,45.0,0.969,0.657,97675.0,0.25,0.0186,D#,0.108,-10.423,major,0.0457,88.325,0.467,alternative
29486,65.0,0.159,0.838,233793.0,0.637,0.0,D,0.0704,-4.708,major,0.22,116.077,0.352,rap
21638,53.0,0.165,0.601,180573.0,0.568,0.0,F#,0.237,-5.3020000000000005,major,0.0255,94.91,0.359,country
1421,46.0,0.434,0.634,315369.0,0.207,0.8809999999999999,B,0.105,-22.772,minor,0.0354,117.981,0.174,electronic
30852,38.0,0.713,0.506,207667.0,0.392,0.000574,A#,0.316,-12.784,major,0.0373,123.81,0.268,blues
32578,47.0,0.00151,0.431,315667.0,0.6659999999999999,0.00213,G,0.0527,-11.140999999999998,major,0.0337,134.77700000000002,0.619,blues
8925,21.0,0.0175,0.365,216787.0,0.867,3.01e-05,G,0.254,-2.562,major,0.0864,161.719,0.648,anime
34645,28.0,0.3229999999999999,0.6559999999999999,171880.0,0.774,5.5700000000000005e-05,A#,0.123,-6.176,minor,0.143,101.132,0.884,blues
41246,0.0,0.954,0.118,214587.0,0.124,0.0238,A,0.667,-29.792,major,0.0788,80.778,0.0387,classical
30526,38.0,0.182,0.532,449147.0,0.594,0.000837,A,0.1159999999999999,-6.638,minor,0.0301,112.03,0.331,blues
46356,75.0,0.195,0.851,158684.0,0.625,0.0,A#,0.266,-5.417000000000001,minor,0.303,99.061,0.6679999999999999,hip-hop
14945,45.0,0.147,0.912,-1.0,0.852,0.0168,C,0.0496,-5.599,minor,0.118,125.989,0.8170000000000001,jazz
30661,36.0,6.12e-05,0.2339999999999999,268240.0,0.939,0.8490000000000001,D,0.118,-6.856,major,0.0449,89.679,0.588,blues
46736,59.0,0.0805,0.767,217067.0,0.933,5.84e-05,F,0.0818,-8.47,minor,0.198,85.49,0.7979999999999999,hip-hop
18024,51.0,0.00698,0.581,234013.0,0.5660000000000001,2.93e-06,F,0.0968,-8.169,minor,0.0357,83.904,0.449,alternative
14188,34.0,0.8220000000000001,0.5579999999999999,256867.0,0.58,2.13e-06,C#,0.327,-10.671,major,0.462,130.938,0.902,jazz
28002,59.0,0.045,0.731,326347.0,0.624,3.37e-05,F#,0.305,-5.761,minor,0.311,140.131,0.528,rap
22698,35.0,0.63,0.536,207733.0,0.879,1.6e-05,F,0.984,-7.276,major,0.0741,120.016,0.432,country
4443,43.0,0.00789,0.8270000000000001,203642.0,0.713,0.118,F,0.0758,-7.462000000000001,minor,0.0412,124.992,0.665,electronic
16703,46.0,0.00814,0.506,202813.0,0.964,0.0159,E,0.304,-3.881,minor,0.0398,122.785,0.696,alternative
27731,63.0,2.62e-05,0.602,258427.0,0.907,0.0033299999999999,C#,0.222,-5.587000000000001,major,0.0522,119.95296059529068,0.461,rap
31979,33.0,5.47e-05,0.154,171547.0,0.982,0.923,A,0.0943,-3.133,minor,0.321,82.898,0.102,blues
33071,28.0,0.2339999999999999,0.285,255083.0,0.743,0.0,C,0.111,-7.527,major,0.0525,99.85,0.409,blues
48146,53.0,0.0987,0.511,234147.0,0.614,0.0,C#,0.144,-6.371,major,0.322,92.184,0.95,hip-hop
31115,44.0,0.00086,0.34,232147.0,0.7290000000000001,0.375,B,0.104,-9.401,minor,0.0396,119.95296059529068,0.5529999999999999,blues
22049,58.0,0.0367,0.57,-1.0,0.621,0.0,G,0.0679,-4.189,major,0.0254,159.93200000000002,0.693,country
19361,52.0,0.105,0.8370000000000001,133667.0,0.601,1.15e-05,A#,0.102,-5.674,major,0.0729,121.985,0.956,alternative
45973,55.0,0.05,0.499,261200.0,0.818,0.0,G,0.11,-5.178999999999999,major,0.37,81.104,0.407,hip-hop
13922,32.0,0.913,0.5579999999999999,428358.0,0.371,0.0147,F,0.921,-15.594,minor,0.063,132.916,0.823,jazz
25667,62.0,0.0509,0.687,170625.0,0.728,0.0,F#,0.216,-4.968999999999999,minor,0.125,127.95,0.439,rap
36481,68.0,0.693,0.5770000000000001,161907.0,0.845,6.99e-05,G,0.204,-9.352,major,0.166,157.266,0.914,rock
661,20.0,0.0424,0.562,413867.0,0.939,0.8640000000000001,G,0.11,-6.904,major,0.0569,101.992,0.0745,electronic
31050,36.0,0.00316,0.516,195107.0,0.961,0.0,F,0.4039999999999999,-5.37,minor,0.157,150.14700000000002,0.4579999999999999,blues
45695,51.0,0.0453,0.784,107000.0,0.915,0.0,C#,0.247,-2.412,major,0.0483,115.015,0.618,hip-hop
12258,36.0,0.0175,0.4629999999999999,377908.0,0.482,0.836,C#,0.113,-16.398,major,0.0343,95.128,0.544,jazz
9265,21.0,0.196,0.321,351747.0,0.645,0.0,G,0.375,-4.113,major,0.0315,78.984,0.223,anime
11097,44.0,0.109,0.267,327380.0,0.426,0.81,G,0.089,-15.388,minor,0.0338,89.12899999999999,0.421,jazz
18401,49.0,0.0617,0.55,205240.0,0.716,0.00516,D,0.134,-7.403,minor,0.0399,75.012,0.273,alternative
10381,46.0,0.862,0.755,238093.0,0.436,0.0363,G,0.222,-10.018,minor,0.0807,117.343,0.607,jazz
26138,62.0,0.0311,0.644,277013.0,0.7390000000000001,0.0,C#,0.0772,-5.103,major,0.1369999999999999,74.154,0.231,rap
18656,48.0,0.00213,0.629,248627.0,0.972,0.0,G#,0.123,-0.259,minor,0.0448,150.029,0.93,alternative
49401,55.0,0.0309,0.67,161066.0,0.711,0.0,F,0.107,-5.274,major,0.417,111.373,0.433,hip-hop
17640,45.0,4.63e-05,0.163,273813.0,0.937,0.00297,C,0.372,-5.502000000000001,major,0.0882,184.482,0.413,alternative
26091,62.0,0.174,0.5579999999999999,164405.0,0.794,0.0,G,0.157,-5.947,minor,0.304,184.545,0.431,rap
47392,72.0,0.375,0.84,155873.0,0.427,2.55e-05,F,0.111,-9.777,minor,0.376,147.931,0.445,hip-hop
14378,37.0,0.911,0.437,257173.0,0.2319999999999999,0.0,C,0.974,-23.147,major,0.298,89.836,0.35,jazz
3116,24.0,7.8e-05,0.452,268730.0,0.963,0.5870000000000001,G,0.2189999999999999,-1.946,major,0.0578,92.999,0.299,electronic
13505,49.0,0.752,0.55,188467.0,0.267,0.245,A,0.113,-16.761,minor,0.0515,90.676,0.513,jazz
38767,54.0,0.104,0.599,237427.0,0.753,0.0,G,0.515,-5.542000000000001,major,0.0442,120.04,0.297,rock
12858,34.0,0.427,0.5329999999999999,240360.0,0.374,0.8170000000000001,A#,0.0544,-13.901,major,0.0477,149.975,0.725,jazz
12121,37.0,0.0362,0.664,206452.0,0.467,0.00742,C,0.0835,-19.452,major,0.203,93.042,0.773,jazz
34745,26.0,0.148,0.481,345253.0,0.7759999999999999,0.0,F,0.7190000000000001,-8.404,minor,0.0388,98.372,0.372,blues
33125,30.0,0.104,0.251,210307.0,0.518,0.00783,G,0.318,-9.161,minor,0.0455,185.639,0.0388,blues
4100,33.0,0.0378,0.81,369627.0,0.7929999999999999,1.82e-06,F#,0.072,-9.404,minor,0.0403,116.049,0.863,electronic
32584,31.0,0.0613,0.7120000000000001,345133.0,0.466,0.00103,G,0.0793,-13.545,minor,0.035,119.409,0.953,blues
32852,26.0,0.3279999999999999,0.634,241427.0,0.341,0.000206,A,0.0989,-7.482,major,0.0307,130.27100000000002,0.346,blues
20833,37.0,0.204,0.524,273427.0,0.6609999999999999,0.000776,E,0.0778,-5.385,major,0.0267,90.04799999999999,0.335,country
47357,54.0,0.074,0.74,278707.0,0.445,3.4e-05,C#,0.424,-13.222,major,0.397,91.745,0.593,hip-hop
22448,47.0,0.789,0.361,294973.0,0.361,1.25e-06,G,0.147,-7.194,major,0.0281,141.04,0.26,country
17537,50.0,5.68e-05,0.233,-1.0,0.99,0.0,G#,0.0933,-3.5460000000000003,major,0.129,121.084,0.213,alternative
30401,37.0,0.362,0.7020000000000001,223760.0,0.621,0.00084,C,0.122,-7.352,major,0.0742,100.328,0.789,blues
44687,40.0,0.98,0.16,149200.0,0.0345,0.989,A#,0.0742,-28.318,major,0.0399,119.95296059529068,0.0341,classical
30561,26.0,0.625,0.501,-1.0,0.216,0.693,D,0.113,-14.171,major,0.0309,88.26100000000001,0.346,blues
35189,63.0,0.2739999999999999,0.727,241920.0,0.68,0.0,E,0.31,-11.297,major,0.0445,107.775,0.6829999999999999,rock
40824,43.0,0.8370000000000001,0.136,301693.0,0.0868,0.506,C,0.0935,-24.806,minor,0.0393,99.648,0.0962,classical
14892,48.0,0.142,0.589,226480.0,0.6809999999999999,5.44e-05,C,0.794,-8.833,major,0.0454,90.373,0.823,jazz
43980,34.0,0.85,0.205,162333.0,0.125,0.923,E,0.145,-20.313,minor,0.0357,83.559,0.0804,classical
49262,67.0,0.129,0.69,222933.0,0.8340000000000001,0.0,C,0.136,-5.79,major,0.0566,127.43,0.738,hip-hop
4345,28.0,0.00113,0.564,262853.0,0.982,0.769,A,0.152,-2.657,major,0.123,150.067,0.316,electronic
48378,50.0,0.0133,0.94,319724.0,0.526,0.0,C#,0.157,-5.558,major,0.166,120.029,0.302,hip-hop
41289,30.0,0.992,0.3929999999999999,349373.0,0.107,0.885,G#,0.0845,-23.481,major,0.0393,113.123,0.172,classical
39718,54.0,0.0114,0.61,253600.0,0.884,1.43e-06,D,0.181,-5.544,minor,0.0499,139.966,0.5770000000000001,rock
45275,64.0,0.379,0.7040000000000001,260009.0,0.5579999999999999,0.000111,C#,0.407,-6.042000000000001,major,0.287,163.96400000000003,0.414,hip-hop
47273,56.0,0.146,0.7140000000000001,260156.0,0.919,0.0,B,0.174,-3.411,major,0.38,80.514,0.6709999999999999,hip-hop
41326,35.0,0.987,0.467,268160.0,0.0357,0.906,C,0.113,-26.172,minor,0.0596,136.257,0.5710000000000001,classical
37818,54.0,0.0002399999999999,0.545,282230.0,0.743,0.0509,B,0.0753,-6.755,major,0.0349,117.012,0.542,rock
35446,59.0,0.513,0.609,229867.0,0.611,0.0,C,0.093,-9.208,major,0.0298,121.836,0.916,rock
2115,36.0,0.000658,0.531,264227.0,0.889,0.135,C#,0.1169999999999999,-7.02,major,0.0446,138.005,0.4379999999999999,electronic
33657,44.0,0.000299,0.505,147853.0,0.887,0.0,C,0.532,-4.658,major,0.0379,133.97299999999998,0.85,blues
27930,55.0,0.0706,0.552,225547.0,0.703,0.0,F#,0.144,-7.404,minor,0.0353,139.991,0.406,rap
23561,37.0,0.00163,0.583,148867.0,0.873,0.0,C,0.143,-4.569,major,0.0281,108.051,0.784,country
13699,46.0,0.8290000000000001,0.441,74312.0,0.456,0.0002189999999999,E,0.144,-13.291,major,0.413,81.846,0.3389999999999999,jazz
10159,39.0,0.778,0.478,150267.0,0.341,9.73e-06,A#,0.254,-13.18,major,0.0286,105.107,0.62,jazz
41311,31.0,0.993,0.297,331067.0,0.0265,0.902,C#,0.0885,-28.63,major,0.0375,70.258,0.0676,classical
1359,51.0,0.0141,0.473,227200.0,0.99,0.0458,E,0.0761,-0.747,minor,0.365,150.125,0.118,electronic
18475,61.0,0.0116,0.488,187347.0,0.8420000000000001,0.0012699999999999,F#,0.146,-5.926,major,0.0469,90.00299999999999,0.41,alternative
762,40.0,0.00318,0.779,-1.0,0.965,0.000397,B,0.907,-1.042,major,0.0996,129.988,0.643,electronic
18920,49.0,0.00397,0.1669999999999999,222960.0,0.636,0.228,A,0.106,-7.4,major,0.0382,97.293,0.6709999999999999,alternative
42924,28.0,0.992,0.161,318267.0,0.0637,0.938,G,0.0636,-26.315,major,0.049,73.904,0.0299,classical
31918,38.0,0.081,0.491,196680.0,0.7909999999999999,6.87e-06,G,0.447,-8.801,major,0.036,93.116,0.88,blues
30046,34.0,0.2019999999999999,0.727,196280.0,0.79,1.58e-05,C#,0.0929,-12.797,major,0.048,91.707,0.967,blues
41581,43.0,0.969,0.335,-1.0,0.292,0.0843,B,0.0962,-16.495,major,0.0365,171.925,0.5920000000000001,classical
7207,30.0,0.00217,0.481,298840.0,0.638,2.39e-06,A,0.155,-6.337999999999999,major,0.0258,81.006,0.426,anime
18761,46.0,0.105,0.496,304160.0,0.7290000000000001,0.457,G,0.114,-8.027000000000001,major,0.0445,105.401,0.281,alternative
27638,60.0,0.000463,0.293,-1.0,0.997,3.9500000000000005e-05,E,0.415,-4.364,minor,0.217,100.348,0.13,rap
44313,39.0,0.99,0.313,238440.0,0.0075599999999999,0.835,C#,0.0542,-32.454,minor,0.0463,133.018,0.0898,classical
9221,33.0,0.0316,0.7509999999999999,219067.0,0.924,0.0,D,0.4539999999999999,-3.664,major,0.0344,132.031,0.838,anime
14860,34.0,0.974,0.283,207267.0,0.00957,0.0148,A#,0.6629999999999999,-23.98,major,0.0422,79.233,0.237,jazz
44227,33.0,0.904,0.208,304773.0,0.0932,0.539,G,0.13,-19.932,minor,0.0389,96.453,0.099,classical
44825,34.0,0.8340000000000001,0.149,154507.0,0.0523,0.00805,A#,0.253,-28.538,major,0.0644,170.088,0.0525,classical
12659,36.0,0.0125,0.529,268467.0,0.677,0.89,D,0.0637,-9.637,major,0.0405,126.221,0.562,jazz
8038,17.0,0.0639,0.2339999999999999,697173.0,0.432,0.85,G,0.107,-10.419,major,0.0368,123.307,0.0711,anime
34346,36.0,0.8109999999999999,0.54,279347.0,0.359,0.907,D,0.0878,-12.122,major,0.0337,119.95296059529068,0.2,blues
4677,35.0,0.108,0.52,315133.0,0.858,0.8340000000000001,A,0.1169999999999999,-8.718,major,0.0729,119.95296059529068,0.215,electronic
39998,79.0,0.000207,0.5429999999999999,295516.0,0.432,0.369,D,0.146,-11.832,major,0.0288,110.196,0.107,rock
39655,57.0,0.0187,0.535,215107.0,0.777,1.62e-06,E,0.136,-3.292,major,0.207,171.72,0.664,rock
44289,32.0,0.989,0.456,123390.0,0.132,0.177,G,0.144,-18.32,major,0.0585,119.95296059529068,0.561,classical
14016,15.0,0.017,0.748,-1.0,0.588,0.865,G#,0.109,-8.641,major,0.0449,89.006,0.175,jazz
32028,29.0,0.974,0.283,207267.0,0.00957,0.0148,A#,0.6629999999999999,-23.98,major,0.0422,79.233,0.237,blues
1959,34.0,0.0019,0.588,195040.0,0.935,0.208,A#,0.314,-3.174,minor,0.176,69.96300000000001,0.325,electronic
20652,42.0,0.0198,0.416,232373.0,0.7879999999999999,0.0,F,0.296,-4.768,major,0.0486,148.341,0.375,country
44000,35.0,0.831,0.506,208880.0,0.0234,0.867,C,0.0621,-28.023000000000003,minor,0.0583,118.84,0.161,classical
8080,7.0,0.929,0.568,504467.0,0.238,0.5760000000000001,C,0.0559999999999999,-14.155,major,0.0641,119.95296059529068,0.1969999999999999,anime
2607,30.0,0.59,0.542,244440.0,0.519,0.147,D,0.182,-13.182,major,0.0617,127.924,0.0752,electronic
4559,47.0,0.0177,0.713,-1.0,0.675,0.856,G,0.0851,-9.751,major,0.0366,95.997,0.845,electronic
10868,42.0,0.514,0.6509999999999999,239433.0,0.529,0.0187,G,0.738,-8.597999999999999,minor,0.0357,114.998,0.154,jazz
33052,30.0,0.0237,0.365,232440.0,0.6779999999999999,0.476,D,0.0882,-5.83,major,0.0519,113.991,0.147,blues
946,45.0,0.251,0.6990000000000001,341507.0,0.6779999999999999,0.6970000000000001,B,0.516,-9.212,minor,0.0413,76.835,0.363,electronic
37728,71.0,0.215,0.75,253296.0,0.562,1.1e-06,C,0.105,-8.45,major,0.0281,115.008,0.807,rock
24670,45.0,0.62,0.431,255467.0,0.204,8.01e-05,F#,0.115,-12.984000000000002,minor,0.0316,101.598,0.246,country
35428,58.0,0.000146,0.462,175760.0,0.983,0.0001,C#,0.124,-3.72,minor,0.0974,119.95296059529068,0.0374,rock
40068,27.0,0.985,0.412,117360.0,0.0273,0.954,G,0.118,-31.813,major,0.0384,124.538,0.289,classical
45377,62.0,0.0157,0.579,200240.0,0.68,0.0,G#,0.0699,-5.634,major,0.076,100.033,0.211,hip-hop
24244,40.0,0.406,0.508,237772.0,0.4379999999999999,3.32e-06,G,0.128,-7.633999999999999,major,0.0238,82.406,0.203,country
49215,49.0,0.13,0.809,213987.0,0.497,0.0,G#,0.11,-7.274,major,0.435,152.10299999999998,0.451,hip-hop
4167,51.0,0.0075,0.603,359586.0,0.72,0.936,A,0.096,-12.956,minor,0.0295,119.95296059529068,0.66,electronic
11994,39.0,0.6729999999999999,0.529,286867.0,0.652,0.00235,F,0.104,-6.107,major,0.0348,82.236,0.3979999999999999,jazz
25780,66.0,0.0552,0.7859999999999999,-1.0,0.583,1.84e-06,C,0.326,-7.415,major,0.0393,120.024,0.2289999999999999,rap
1882,26.0,0.0193,0.456,196364.0,0.701,3.82e-05,C,0.0497,-5.104,minor,0.102,154.139,0.381,electronic
31792,45.0,0.268,0.583,129507.0,0.708,0.0,G,0.271,-8.958,major,0.0356,119.95296059529068,0.927,blues
12577,32.0,0.684,0.7020000000000001,292120.0,0.494,0.624,C#,0.141,-8.792,major,0.0276,136.018,0.425,jazz
6393,39.0,0.0179,0.5379999999999999,317067.0,0.96,0.0,A,0.2269999999999999,-1.466,major,0.0438,94.481,0.6859999999999999,anime
16851,52.0,0.0222,0.54,232404.0,0.939,9.66e-05,C,0.105,-1.712,major,0.0878,119.95296059529068,0.672,alternative
35349,55.0,0.653,0.662,170101.0,0.561,0.000204,G#,0.108,-6.678999999999999,major,0.0299,104.127,0.273,rock
3924,38.0,0.956,0.688,246707.0,0.589,0.908,C#,0.114,-9.653,minor,0.0316,118.002,0.391,electronic
13670,37.0,0.892,0.4539999999999999,282067.0,0.275,0.00117,E,0.0968,-14.319,minor,0.0459,149.583,0.414,jazz
32613,37.0,0.603,0.526,216600.0,0.362,0.0592,G,0.0883,-10.669,minor,0.0262,146.287,0.402,blues
27576,75.0,0.11,0.768,-1.0,0.282,0.0208,G#,0.113,-10.348,minor,0.0863,97.043,0.175,rap
46146,63.0,0.352,0.44,297373.0,0.421,1.33e-05,F#,0.136,-11.399,minor,0.154,87.62899999999999,0.1159999999999999,hip-hop
38048,59.0,0.487,0.254,206400.0,0.928,1.33e-05,A,0.1119999999999999,-5.885,minor,0.318,189.451,0.327,rock
7369,23.0,0.963,0.529,-1.0,0.422,0.9,C#,0.104,-13.579,major,0.0462,81.012,0.366,anime
49116,85.0,0.363,0.7859999999999999,129040.0,0.65,8.170000000000001e-05,E,0.122,-6.839,major,0.109,92.975,0.7120000000000001,hip-hop
38958,59.0,0.0782,0.684,195280.0,0.909,1.22e-06,C,0.373,-3.797,major,0.0321,115.034,0.8640000000000001,rock
21682,49.0,0.351,0.457,218560.0,0.636,7.01e-06,C,0.111,-3.41,major,0.0262,144.686,0.238,country
48851,48.0,0.00822,0.722,-1.0,0.596,0.000684,C#,0.161,-5.672000000000001,major,0.0409,119.95296059529068,0.0799,hip-hop
12487,43.0,0.114,0.349,200504.0,0.353,4.11e-06,F,0.0676,-9.386,major,0.0593,79.54,0.181,jazz
36519,53.0,0.763,0.586,204200.0,0.341,0.000519,A,0.0891,-8.668,major,0.0233,85.01,0.618,rock
30998,29.0,0.983,0.495,158520.0,0.107,0.0131,A#,0.648,-19.629,major,0.0399,64.711,0.285,blues
23451,50.0,0.000767,0.5589999999999999,201131.0,0.86,0.059,B,0.299,-4.4,minor,0.0336,107.007,0.6659999999999999,country
13740,37.0,0.6809999999999999,0.493,350573.0,0.677,0.845,G,0.0876,-10.906,major,0.0498,176.06799999999998,0.168,jazz
48845,71.0,0.1639999999999999,0.85,88939.0,0.7140000000000001,0.0,G#,0.11,-4.331,minor,0.268,145.909,0.5489999999999999,hip-hop
4079,49.0,0.221,0.611,252680.0,0.938,0.0208,C,0.342,-5.81,major,0.0459,119.95296059529068,0.903,electronic
27972,69.0,0.00229,0.871,248387.0,0.7979999999999999,0.0,B,0.2339999999999999,-3.775,major,0.203,140.049,0.527,rap
33859,58.0,0.943,0.425,160667.0,0.401,3.44e-06,G,0.072,-9.427,major,0.0315,115.71,0.531,blues
42842,54.0,0.912,0.292,377200.0,0.1639999999999999,0.0296,C#,0.177,-17.792,major,0.0342,149.46,0.284,classical
9232,31.0,0.0011,0.406,332040.0,0.977,0.00571,F,0.217,-2.7,minor,0.352,180.79,0.374,anime
20275,52.0,0.0738,0.6659999999999999,169565.0,0.6609999999999999,0.0,C,0.102,-7.508999999999999,minor,0.0614,92.013,0.6940000000000001,country
36443,47.0,0.721,0.7040000000000001,393867.0,0.408,0.104,E,0.141,-13.558,major,0.0346,122.544,0.264,rock
21983,37.0,0.0238,0.774,167106.0,0.7809999999999999,0.0,G#,0.237,-5.2,major,0.2,140.15200000000002,0.612,country
48141,58.0,0.33,0.905,192729.0,0.684,0.0,E,0.0554,-5.18,minor,0.0703,120.025,0.542,hip-hop
